,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,duration,spectral_centroid_mean,spectral_centroid_std,zero_crossing_rate_mean,zero_crossing_rate_std,rms_energy_mean,rms_energy_std,audio_clipping:confidence,background_noise_audible:confidence,quiet_speaker:confidence,overall_quality_of_the_audio
86,-11.664913,12.496997,-1.3650526,-0.57134587,0.49303174,1.1669546,1.3547463,1.931196,1.7205865,2.508223,1.2910833,2.1290858,0.9110133,2.2291156462585033,1113.5655146199642,142.98172859860603,0.027268242590206184,0.0063603598402095915,0.055720836,0.02156316,1.0,0.6708,1.0,3.33
87,-10.076908,7.0285425,-0.81671005,-1.0613664,-0.24402376,0.66783434,0.66449976,1.1159915,1.9066304,2.6335254,1.7265862,2.129257,0.7849691,5.201269841269841,1130.520411464847,296.4315564872073,0.03601779513888889,0.013912522616698128,0.07155202,0.051346913,1.0,0.6587,1.0,3.33
88,-8.939945,6.694558,-0.9602544,-1.2617457,-0.35657746,0.6056998,0.6872261,1.7707747,3.5773046,2.7272615,1.2921023,1.9438715,1.1637791,5.758548752834467,1211.9832754987315,328.1435088093834,0.03687798067269076,0.017154463816239453,0.06551379,0.037514284,1.0,1.0,1.0,3.33
89,-4.1841984,1.9396052,-0.3118735,1.3486406,-0.20994222,-0.4839635,-0.13806735,-0.826066,-0.7301795,-0.15993708,-1.4798412,-0.33646128,-1.4667099,7.594693877551021,2322.9543378190306,1266.752045113592,0.12289652010289634,0.12580907444663955,0.098901,0.06651857,1.0,1.0,1.0,3.33
90,-4.0282154,5.775013,-0.039220776,0.74943376,0.29710972,0.71844923,-0.34473458,-0.36032885,0.2951607,1.0441188,-0.14617306,0.28400165,0.41762394,4.693333333333333,1101.0074108105698,396.63096557508794,0.0456723368226601,0.021084219884725208,0.07755906,0.04149375,1.0,1.0,1.0,3.33
91,-4.8989825,2.2339246,0.77127707,0.42536768,0.6336523,0.3689586,0.21240108,-1.696397,0.190241,0.11429957,-1.332055,1.1575326,-0.81376237,3.622312925170068,2547.7558093928274,1471.4228267026128,0.13197900079617833,0.13951051776371473,0.025742026,0.026892906,1.0,0.6575,1.0,3.33
92,-3.689739,2.146499,0.099429145,0.68077207,1.2608942,-0.040396765,0.029672809,-1.3637283,0.26336002,-0.23502783,-1.2790192,2.0842059,-1.108876,3.3436734693877552,2690.1299897769795,1130.304315487112,0.13714304956896553,0.07837310867222837,0.048398595,0.062473368,1.0,0.6563,1.0,3.33
93,-3.8996003,1.6522977,-1.3334732,-0.25392264,-1.3731306,-2.4586966,-1.7755377,-2.7999663,-1.7034357,-1.5441105,-1.7334839,-0.20814711,-0.51014304,5.290702947845805,2334.7108122291434,1397.2951219994347,0.13629257469846492,0.10069832510832892,0.06742414,0.062606685,1.0,1.0,1.0,3.33
94,-7.534809,4.9401865,-0.85879105,-1.2557602,-0.5178081,-1.1424296,-1.6814786,-2.108158,-1.9570398,-0.6202747,-1.6459482,-2.2829897,-1.6642622,6.31469387755102,971.4216566946445,440.65340128149234,0.06272439395680147,0.02750859228240477,0.0172868,0.011575454,1.0,0.6533,1.0,3.33
95,-6.1158967,4.339204,-1.1543502,-0.7964033,-0.6203394,-1.1099924,-1.0782596,-1.3428459,-1.845024,-0.9149404,-1.3338046,-1.5772732,-1.689456,2.56,1115.5051054056344,251.2930785659911,0.06785789695945946,0.019854584891038297,0.012006413,0.012896002,1.0,1.0,1.0,3.33
96,-3.0608542,2.892043,-0.8298688,0.88756526,-0.15830019,-0.41550028,-0.6874517,0.023905465,-1.0914131,-0.2956427,-1.8041989,-0.7932188,-1.5032316,4.266666666666667,1815.578944199912,968.1852626810846,0.10358992866847826,0.093055194163032,0.04871612,0.033586152,1.0,0.6573,1.0,3.33
97,-3.0949588,2.1910138,-0.6479265,0.66022295,-0.80093634,0.14539002,-0.6009179,0.96181226,-0.9807778,-0.2717713,-1.5453491,-0.773782,-1.2686207,1.9626757369614511,2114.868745109658,1191.715907729602,0.12726907169117646,0.10822782413871508,0.027274836,0.02863977,1.0,0.666,1.0,3.33
98,-2.6309102,2.3752818,-1.1645305,0.623245,-1.0004554,-0.052881736,-1.1099467,-0.07618463,-0.8901085,-0.59771067,-2.4262857,-1.694576,-0.88865304,5.290702947845805,2066.919363598631,1000.6374299148886,0.14210055167214913,0.101722821844148,0.0969951,0.07080264,0.6885,1.0,1.0,3.33
99,-7.4990973,2.3083289,-0.053592596,1.2657537,0.0045033223,1.0985978,-0.2974424,-0.5653651,-0.03933384,-0.442237,-1.138102,-1.8480057,0.13051708,3.4133333333333336,1644.9200293209426,1059.6605015208063,0.0973461254222973,0.09414211353980796,0.047760036,0.049710773,1.0,0.6853,1.0,3.33
100,-8.114407,2.2172904,0.27168944,1.4586108,-0.5278641,1.0173258,-0.10997847,-0.83878255,-1.0487051,-0.76675117,-1.1046163,-1.0463804,0.3378131,2.986666666666667,1651.9237545354756,1300.7682999125848,0.1088375121124031,0.12397040228236676,0.054683294,0.052571684,1.0,0.6649,1.0,3.33
101,-4.5921955,2.4045126,-0.03329494,1.3678195,0.009231047,0.76179236,-0.44359714,-0.80913275,-0.17307748,-0.9617394,-1.1922364,-1.3556787,0.028143596,4.608027210884353,1628.6956969784048,1090.2195100561303,0.10144963096733668,0.09756447236380884,0.06952352,0.06644451,1.0,1.0,1.0,3.33
102,-4.056572,4.5457196,-1.6047385,0.24700359,-0.99845845,-1.154709,-0.61007595,-2.062424,-2.2361672,-1.1383466,-2.8282025,-1.6978654,-1.2287569,8.789342403628117,1213.2577699723772,439.98309081614445,0.062440736312664905,0.033036000808889694,0.085128725,0.07570204,1.0,1.0,1.0,3.33
103,-4.0400796,4.0638895,-1.9196507,0.0768596,-1.1253442,-1.1852019,-0.3058462,-1.532264,-2.0422723,-1.1292197,-2.0029032,-1.6781988,-1.7426043,6.656009070294784,1295.8037020916609,539.8532991798261,0.07292233776132404,0.04835614840631821,0.07720531,0.07438493,1.0,1.0,1.0,3.33
104,-3.7179322,3.6327899,-1.4723084,0.23695399,-0.9781127,-0.8400311,-0.25271472,-1.8321513,-2.2697423,-1.2180011,-2.2448766,-1.3637613,-1.0912081,6.656009070294784,1366.4996087160903,627.2663986545826,0.08054769163763066,0.062148528645562515,0.08550282,0.09048169,1.0,0.6547,1.0,3.33
105,-5.0371227,4.1198454,-4.2812977,-0.47506446,-1.0687407,-0.6389986,-1.4859123,-2.0884247,-2.6590724,-1.8265784,-2.5067887,-1.6679714,-2.116591,3.0720181405895692,1407.7037634928813,655.8536022628396,0.09129390859962407,0.06270176550947948,0.05143176,0.06430288,1.0,1.0,1.0,3.33
106,-13.46234,3.521015,-5.8646665,-0.99046344,-2.4077804,-1.4117734,-4.7610006,-1.640822,-1.6431271,-2.979667,-1.3071154,-2.8383489,-1.704027,4.096009070294785,1914.207045869459,396.3872825670949,0.13322078036723164,0.03185476371713627,0.005150088,0.008792358,1.0,1.0,0.6849,3.33
107,-4.28211,2.8637543,-1.9587928,-1.4549546,-0.97580904,-0.81677055,-2.042434,-1.4314404,-1.3395631,-2.429453,-1.2459538,-1.3568945,-0.685982,2.304036281179138,1552.6045140317553,510.11731492062086,0.1028076171875,0.029570932923514263,0.031466566,0.037023414,1.0,1.0,1.0,3.33
108,-2.4701033,1.7435461,0.9706904,0.64354813,0.9594543,-0.20130107,0.86929387,-1.4680654,-0.9037167,-1.6313761,-0.9514148,-0.4150673,-1.0226985,4.266666666666667,3776.2217310203982,1191.7770730514942,0.20636782438858695,0.12033046115591658,0.027315741,0.035415925,1.0,0.6609,1.0,3.33
109,-2.183347,1.2833085,0.8785934,0.6084847,0.4903009,-0.31087038,0.790004,-1.1589882,-1.1298143,-1.7219715,-1.0390873,-0.07150963,-0.79973376,4.3520181405895695,3827.4585213150126,1470.3550207687815,0.21898634890292554,0.18403732487062885,0.029371506,0.028989786,1.0,0.6733,1.0,3.33
110,-3.0293317,2.120061,-0.01898726,1.5136387,0.5979793,0.46059555,0.5499456,-0.32197252,-0.09577895,0.013221859,-0.43375736,0.12665716,0.41684863,4.693333333333333,1516.5625777547386,1007.2328672702731,0.052032019704433496,0.04452367548285004,0.030257812,0.025626073,1.0,0.6338,1.0,3.33
111,-7.274362,4.228807,2.8099203,0.34965482,0.75584817,-0.478961,0.6602575,-0.5186682,2.1493769,0.6178736,-0.3581112,1.2073108,0.6954064,2.048027210884354,2067.084692938148,1097.8916568529146,0.0630321716994382,0.05331157792926477,0.034459233,0.019164545,1.0,1.0,1.0,3.33
112,-8.658269,3.2875078,3.0928276,-0.19589853,2.2042854,-0.83327943,-0.79321563,-0.5278344,2.5520492,0.050517716,-0.71570086,-0.10097228,0.88123757,6.741360544217687,3114.273573036194,1199.4157972931591,0.14456145296391754,0.14244727994033882,0.032602467,0.01719091,1.0,1.0,1.0,3.33
113,-7.4553757,2.6062806,2.4373376,0.0064971494,1.3292248,-0.30462667,0.13870725,-0.45331517,1.879028,0.88690466,-0.62922764,0.4039168,1.0863774,6.1440362811791385,2664.7243728757608,1737.85315345595,0.1378371904481132,0.1764160380041375,0.030005733,0.019021755,1.0,1.0,1.0,3.33
114,-5.2471833,4.0286164,1.6738462,-0.039823297,0.8372735,-0.4585999,0.31717613,0.27322713,1.1019688,0.82089615,0.28915575,0.7136938,0.5508706,2.901360544217687,2191.614972580455,969.2808145634899,0.08427734375,0.04434604613560636,0.028529817,0.024096854,1.0,1.0,1.0,3.33
115,-5.260821,2.8796773,2.1487052,0.67328906,1.8174096,-0.7231516,0.25907183,-0.27346066,1.7925977,-0.52962244,-0.31295568,-0.93449414,0.15840907,6.656009070294784,3024.366464641317,1286.8114093103704,0.1293690113240418,0.1084015497215228,0.03811899,0.019393254,1.0,1.0,1.0,3.33
116,-8.162043,4.5608273,-0.84704286,-0.50514674,-2.0284436,-1.0070659,0.40250984,0.1921805,-1.8338344,0.050779138,-1.3623242,-1.2963699,0.28820875,8.452063492063493,1761.1969435928402,587.0424031388497,0.09631180436643835,0.0433273218287308,0.009451091,0.008413115,1.0,1.0,1.0,3.33
117,-7.5353413,5.1401844,-1.1220365,-1.284117,-1.4954139,-1.0205687,0.16252616,-0.1818713,-2.1232994,-0.2593615,-1.422488,-1.2406657,0.3718911,9.845260770975056,1551.614239170749,463.51664348855684,0.0871966911764706,0.03202331190142965,0.014544183,0.013502164,1.0,1.0,0.6944,3.33
118,-8.499318,7.7362003,0.2007533,0.9699494,0.6885808,0.6076587,1.971168,0.45490965,0.043759592,0.7885751,-0.17484888,1.2828568,0.39623895,4.608027210884353,892.3521289468167,291.28744977876386,0.025088823021356784,0.014700484594451209,0.03833234,0.01219502,1.0,1.0,1.0,3.33
119,-8.092602,9.218675,-0.41908234,0.6662646,0.5631182,0.41516352,1.8509506,0.25726062,0.24815398,0.5130912,-0.46826336,0.9428482,0.39335436,5.205351473922902,1060.4941750459711,253.19031487546596,0.026041666666666668,0.015450139179720778,0.028188523,0.010976408,1.0,1.0,1.0,3.33
120,-9.359859,5.4958153,0.12056323,1.0729737,0.47486877,0.6963165,1.4892842,0.19983053,0.4457149,0.23316835,-0.6850272,1.2296662,-0.005108603,4.608027210884353,1187.5490098189252,510.9167849362123,0.029522613065326633,0.01640590046947525,0.028575102,0.0113519505,1.0,0.6596,1.0,3.33
121,-10.9074955,6.998817,-0.3106349,0.7066998,0.68343174,0.68152934,0.9622303,0.002906567,0.050768893,0.47731233,-0.49426612,0.91284674,0.44702435,8.362675736961451,1075.8007577307962,416.3212207690519,0.030618345308171747,0.016282487411844664,0.026670294,0.00946935,1.0,0.673,1.0,3.33
122,-7.8269506,7.2000027,-0.06859585,0.7425082,0.5169178,0.5949303,1.4335836,0.15083049,0.29382655,0.5271687,-0.41658515,1.0163748,0.69770026,3.669342403628118,1063.0075916975927,359.37763585904213,0.02749115566037736,0.01515664252234189,0.03217299,0.014462009,1.0,0.662,1.0,3.33
123,-12.275623,7.6706595,-0.15000787,0.6757959,0.88012546,0.61618334,1.0609539,0.16990855,-0.03908485,0.17272624,-0.6986751,0.5891483,0.5236255,9.898684807256236,1079.0985445822628,425.5776647382723,0.030715978117681498,0.023056328542935035,0.021857813,0.009017522,1.0,1.0,1.0,3.33
124,-6.2316,2.5558896,2.6154392,2.0442014,1.1996013,1.7761612,-0.48267794,-1.0442773,-1.2217762,-0.71233165,-0.52092445,-1.1390363,-0.9296685,6.1440362811791385,1083.9695740925415,822.1538590723168,0.03136792452830189,0.03268253527809147,0.025476132,0.020542307,1.0,0.6583,1.0,3.33
125,-2.620871,3.106572,0.89675164,0.60731226,0.37469813,-0.56674755,0.30322564,-0.8822457,-0.6780177,-0.6893227,-0.59800303,-0.11310617,-0.77774864,3.7546938775510204,1896.563424672299,1274.0124682573837,0.07648533950617284,0.0968738645061508,0.09755122,0.08379721,1.0,0.669,1.0,3.33
126,-2.9121482,4.723199,-0.5255737,1.1111046,0.35112327,0.2808452,-0.66467935,-0.014848561,0.600062,0.46030462,0.19498302,-0.39951056,0.64085084,3.5294331065759637,1015.3677866191856,396.0995147627785,0.04949193218954248,0.03451864629387703,0.100932166,0.10363187,1.0,1.0,1.0,3.33
127,-3.2540429,1.1855533,-0.40277988,1.3638331,0.079330824,0.31081632,-0.63233787,0.5484915,-0.1159875,0.17176828,0.73194754,-0.08918883,-0.05520932,5.632018140589569,1870.0981953123426,1326.4986600057764,0.10747411908436214,0.11479290814517824,0.020398278,0.011806285,1.0,0.6554,1.0,3.33
128,-3.5035968,2.4098885,0.32535836,0.60014707,0.107883506,0.14655444,-0.48686078,0.92411494,0.25155976,0.5487317,0.40666687,0.54532593,-0.35061923,3.9253514739229023,2235.063547968318,1045.5929690292257,0.0961569393382353,0.08491355830864177,0.034439728,0.041903656,1.0,1.0,1.0,3.33
129,-1.8651056,2.7794056,0.15947343,1.1046648,0.28425407,0.19004448,0.3688046,-0.026932232,0.57052845,0.07933532,-0.43837035,0.32151404,-0.4423826,2.4746938775510205,1946.4410330540786,1001.9274615667002,0.0854857257593458,0.08231222320513404,0.084239915,0.07861319,1.0,1.0,1.0,3.33
130,-7.506838,2.6332474,0.028877992,1.2012463,-0.03240172,-0.065088734,-1.0110803,0.13449784,-0.7151409,0.5751869,-0.6092684,-0.591819,-0.4894637,5.461360544217687,2165.8459439990293,1128.981682083727,0.10206733315677965,0.09206206931045331,0.00900152,0.008989988,1.0,0.6577,1.0,3.33
131,-2.756873,1.9203424,0.046714693,0.8961102,-0.63890797,-0.45975474,-0.7372689,-0.75571215,-1.5760875,-0.4253485,-0.9764454,-0.3423358,-1.1984795,4.010702947845805,2191.472035457395,1447.8672172351978,0.146684767882948,0.11366058434337653,0.01902321,0.02146486,1.0,0.6644,1.0,3.33
132,-4.177876,2.50604,-1.189422,0.5316878,-0.4252964,-0.18032788,-0.82258165,-0.5712067,-1.0909351,-0.88036096,-1.0258955,-1.9960927,-0.6653011,2.048027210884354,1480.3571366967687,842.2833602881303,0.0947923981741573,0.08697331878736438,0.014931226,0.011841756,1.0,0.6528,1.0,3.33
133,-5.613612,1.828538,1.8796582,1.8157308,-0.11870397,-0.4266027,-0.4335233,1.1662908,0.5325454,-0.51347303,-1.4865988,-0.49788812,-0.68110096,2.8160090702947844,3198.244666786343,1296.8184052515576,0.18758805071721313,0.10545262867519292,0.05010225,0.073508695,1.0,1.0,1.0,3.33
134,-3.9484353,1.4131014,1.3380842,1.8002019,-0.095892675,-0.4625069,-0.6881774,0.15835685,0.15892823,0.23760077,-1.8172057,-0.87072515,-0.021552915,3.0720181405895692,3231.2424536747026,1437.2965055647314,0.20028709468984962,0.13258909444839168,0.056038857,0.061666474,1.0,1.0,1.0,3.33
135,-3.953211,2.5127134,-0.2381604,1.8688415,1.818103,0.28418803,-0.5015473,1.2171386,0.27643028,0.09698913,-0.25804085,0.581916,0.5535618,1.7920181405895692,2556.0503792668296,544.1886266692995,0.0751201923076923,0.05137471544615897,0.043385953,0.036762055,1.0,1.0,1.0,3.33
136,-7.929619,2.393358,-0.3241164,1.3021313,1.3687068,0.24218482,-0.02384641,1.8141159,0.15498465,0.73281276,0.18120402,0.990456,0.8778464,6.2293424036281175,3062.114603554559,580.5908134357754,0.07853341368494424,0.06577166355374622,0.0188583,0.010756404,1.0,0.6875,1.0,3.33
137,-2.1530795,1.440724,-0.54453117,0.7990012,0.44513026,-0.21263604,-0.26181626,-0.15409747,-0.86006516,-0.7672974,-1.4010779,-0.77272576,-1.3704782,2.1333333333333333,2428.656303151814,963.6294737088843,0.1411398182744565,0.10829334689821551,0.01453916,0.0145593155,1.0,1.0,0.6943,3.33
138,-3.806308,4.712844,-1.5466892,0.183298,-0.6105278,0.3936241,-1.094102,-1.1458815,-1.2590505,-1.0296501,-0.6707167,-1.4802835,-2.5108361,2.2186848072562357,2282.4696253798156,492.0972405933778,0.11904398600260417,0.028754976003644864,0.025661543,0.019104766,1.0,1.0,1.0,3.33
139,-4.4219365,3.5527165,-0.8119182,1.0278686,0.2936963,-0.13133019,-0.5461848,-1.6060456,-1.9745684,-0.49636963,-0.67844343,-0.3004901,-1.4190575,3.7546938775510204,1825.1876158555754,929.5282725843455,0.08704065393518519,0.07633175409717913,0.037525076,0.019522822,1.0,1.0,1.0,3.33
140,-3.5461752,3.7810872,-1.3666136,1.2619442,-0.070414945,0.57955366,0.018458402,-0.4151891,-0.47783646,-0.458882,-1.4272254,-0.9067452,-1.1893176,9.130702947845805,2102.3300786372447,480.5719775269885,0.11129218551713198,0.04693625890027654,0.013401283,0.023236558,0.666,1.0,0.666,3.33
141,-8.604149,3.3539705,0.6231413,-0.77288914,1.4024794,1.7983769,0.0626732,-0.19580856,-0.51977795,0.017744064,-0.6631478,-0.19688773,-1.1880766,6.485351473922902,2088.56670359149,1357.9391320970617,0.08990652901785715,0.09870047775899726,0.04476747,0.027594745,1.0,1.0,1.0,3.33
142,-2.598762,1.5631855,-0.13616544,1.5253632,-0.072220474,0.49508697,-1.500912,0.08171866,-1.3716974,-0.45088863,-0.9932169,-1.1831537,0.70014185,4.864036281179138,2121.0541695158704,1250.4262776085764,0.12023577008928571,0.12878796814455357,0.08671643,0.062212683,1.0,0.6479,1.0,3.33
143,-7.0161896,6.5096836,-2.5302584,0.12445368,2.4290125,-1.1116382,0.5708279,1.4539616,-0.006505683,0.63425064,-0.5215718,-1.1488652,0.56853825,7.9360090702947845,1015.71730325681,261.25434160816604,0.051996242233187134,0.02591359893095937,0.04314696,0.030984959,1.0,0.6689,1.0,3.33
144,-8.265269,6.5079803,-1.9922664,0.3514818,3.055305,-0.60576487,0.60227084,1.459055,-0.5601664,-0.2789801,-0.8515363,-1.017594,-0.20703068,9.386666666666667,835.7379033281146,285.64096551214453,0.03881293402777778,0.027117893524054894,0.0570414,0.04198987,1.0,1.0,1.0,3.33
145,-7.3058963,7.3229995,-3.1033728,-0.09266738,2.5060697,-1.400816,0.27400395,1.5118214,-0.18025555,0.92351866,-0.3530025,-1.7163846,0.7075241,4.096009070294785,1007.9939528564613,179.09486898154566,0.05837305790960452,0.020547965484207117,0.038115922,0.031244779,1.0,0.647,1.0,3.33
146,-7.5792346,6.1022882,-2.2945178,0.014788722,2.6328773,-0.72837436,0.7830779,2.42814,-0.46388784,0.10864287,-0.7274111,-1.3078912,0.03875839,4.010702947845805,971.8936603283244,207.39544724341744,0.05361779714595376,0.020643268926175257,0.03272521,0.03446309,1.0,0.6369,1.0,3.33
147,-8.426147,7.842603,-3.4522889,0.035232767,3.0296223,-1.2432592,1.0655602,1.0784371,-0.815438,0.6041397,-0.26872504,-1.0672832,0.6315969,7.509342403628118,956.8821398313603,201.71756094324274,0.05292275511188271,0.021076213150425717,0.03533353,0.023530252,1.0,1.0,1.0,3.33
148,-2.1484606,1.3689427,-0.28808036,1.1841276,-0.6097899,-0.12982598,-0.7135048,-0.50369215,-0.78211427,0.30279982,-1.0412347,-1.3669345,-1.2769489,4.73687074829932,2308.537634300677,1228.276800892893,0.148363662347561,0.10576283221516287,0.08598935,0.08378082,1.0,0.6573,1.0,3.33
149,-5.5581803,2.8474803,-0.4722011,0.84822077,-0.6374518,0.0034142223,-0.52217454,-2.0701504,-0.890649,-0.5879847,-0.8207359,0.31652033,-1.7271732,5.03469387755102,1494.2339087056264,939.4813647446053,0.07864478326612903,0.06212670697625683,0.017414141,0.010979351,1.0,0.6436,1.0,3.33
150,-2.7466993,2.2022386,1.563903,1.6291261,0.30682045,1.7189244,0.020161163,0.3321763,0.16822469,-0.3332723,0.24675192,0.7954304,0.23072763,6.594467120181406,1964.8551290976234,1134.4838234926358,0.07406798245614035,0.10251988364619499,0.09573732,0.11608733,1.0,1.0,1.0,3.33
151,-2.3875825,2.67415,1.3821354,1.6401074,0.53557,1.678339,0.36956766,-0.07160959,0.56350344,-0.19484203,0.33787712,1.1591763,-0.11510717,5.015510204081632,1820.1492318959488,803.7942324413834,0.052365351382488476,0.06520022429659583,0.10492694,0.13382512,1.0,1.0,1.0,3.33
152,-2.4191446,2.338518,-0.17716828,0.08971993,0.13631529,0.20071815,0.84608275,0.31062257,-0.21085669,-0.015015682,-0.99779856,-0.40812138,-0.6184037,9.898684807256236,2244.5740207588897,1220.1416699401334,0.11255283043032786,0.09581999773577703,0.1132389,0.091850445,1.0,1.0,1.0,3.33
153,-4.1890273,1.9670157,-0.5939457,0.7525347,0.1417901,-0.5930092,-0.5813302,-0.39687908,-0.80255014,-0.55152494,-0.9058843,0.20117122,0.11056551,9.386666666666667,2421.8716926232014,1097.7835556164052,0.09594786844135803,0.059802119950117597,0.02366495,0.018263446,1.0,1.0,1.0,3.33
154,-7.7674823,2.3342433,1.8060219,-0.035312533,1.3188776,0.9059757,1.0445871,0.031112624,-1.0939688e-05,0.19365543,0.18491247,1.0107625,-0.12649561,2.6453514739229025,3257.9102739656505,1306.2075051387908,0.13543808251096492,0.11200669366896338,0.022872847,0.011074934,1.0,0.6781,1.0,3.33
155,-2.1184936,1.2347363,-0.15338892,1.401691,0.739103,1.858479,-1.593261,-0.7793509,-0.043800443,-0.22003902,-1.5046118,-0.88229555,-0.36552468,8.533333333333333,3016.5513645108117,1298.8053610571785,0.17572286854619565,0.11578964771446922,0.08073622,0.074286,1.0,0.6678,1.0,3.33
156,-2.0131094,2.881079,-0.57153237,-0.1523501,1.465697,-0.63042486,0.28810096,0.76053154,-0.778897,-0.37125376,0.09630863,-0.63123214,0.05611412,5.12,933.9516648593901,222.12292162794031,0.057038320135746605,0.02592327320791124,0.26798022,0.2941772,1.0,1.0,1.0,3.33
157,-1.8356428,3.0000005,-1.0405631,0.0035671298,1.383184,-1.1765633,-0.5733922,0.37639153,-0.9428673,-0.011897013,0.23924334,-0.9238483,0.2666112,11.264036281179138,1127.1792986779656,281.15329753183454,0.0827978314686214,0.03795171035956178,0.27827668,0.2914053,1.0,0.6621,1.0,3.33
158,-5.1048455,3.2731588,0.52664655,-0.026416978,-0.38461867,0.08046876,0.2484912,0.6984987,1.2941107,1.9874742,0.27429998,0.59170574,0.74033535,4.08671201814059,1432.1510646108745,729.2738349984293,0.05059366172316384,0.03821956619101447,0.078114256,0.064728916,1.0,1.0,1.0,3.33
159,-7.9534135,4.2036977,0.98623604,-0.011599646,0.25223118,0.94687796,0.03267935,0.39994892,0.8695818,1.7951064,0.6157034,0.6447512,0.15227862,3.3436734693877552,1641.0119797428665,530.4268529408693,0.04833647629310345,0.022143507558032287,0.034787875,0.03581516,1.0,1.0,0.6835,3.33
160,-5.4601297,3.6486375,0.66097534,0.28110564,-0.37332788,-0.26091802,-0.044837967,0.34498534,0.68119544,2.0643454,0.17349935,0.34774545,0.26701742,5.572789115646258,1378.6613409450176,681.2679566518933,0.0457525609439834,0.0249673212249597,0.08677997,0.07659634,1.0,1.0,1.0,3.33
161,-6.437264,4.1693215,0.7710677,-0.2797827,0.23951462,1.1840675,0.5588021,1.0467427,1.1921879,1.6813684,0.5321807,1.4780734,0.9584826,6.315827664399093,1378.098014039328,418.8463795874875,0.037486764537545784,0.018052259344933267,0.060288344,0.039359324,1.0,1.0,1.0,3.33
162,-8.389068,9.563088,-1.7988623,0.9785765,-0.36184376,0.46317282,0.8038967,1.127896,0.32778612,-0.5337924,-0.70911443,1.8217962,-0.38159567,4.272471655328798,1092.8075606213342,200.9396474775542,0.04960145692567568,0.01266985530657579,0.030015059,0.017852435,1.0,1.0,1.0,3.33
163,-4.0485783,1.3888966,0.03529762,1.6001041,1.3388854,1.0031519,-0.0021516983,1.265505,0.28649628,0.6564917,-0.3254019,0.31494147,0.3610286,4.922630385487528,1526.8696001040237,307.29065449097476,0.022236282276995305,0.03303215232284219,0.007730492,0.0085229045,1.0,1.0,0.6668,3.33
164,-6.60923,6.059917,0.31044436,-0.08604729,0.5269052,0.65686876,-0.077450074,0.67663974,0.8804279,0.74862844,0.25432983,1.7447805,-0.60260016,6.315827664399093,1313.8247863918648,320.6690299552239,0.048368460966117216,0.01833268351180641,0.054404367,0.040070347,1.0,1.0,1.0,3.33
165,-4.0592813,1.9942112,1.9996097,0.9870809,0.012952426,0.43040487,0.846485,0.0421768,-0.2449709,0.64294004,0.60257095,1.2265439,0.23318173,2.8160090702947844,2269.940683666167,1248.2360315875974,0.08697009477459017,0.08016430382335103,0.067173935,0.038947936,1.0,1.0,1.0,3.67
166,-3.66066,1.6896868,-0.75751525,0.18876451,-0.34485438,-0.8525946,-1.2933406,-0.74798316,-1.1384752,-0.2686193,-1.8894923,-0.72537845,-1.1660829,4.551111111111111,2617.271124362241,1306.842647286516,0.1508516418147208,0.09419309972104906,0.021207811,0.023085367,1.0,1.0,1.0,3.67
167,-4.247893,1.3706285,-0.89169645,1.2907326,-1.5854448,0.8393021,-2.0940347,-0.1771888,-0.92488736,-1.4987177,0.8410996,-1.6521378,0.40585446,5.201269841269841,3071.4509221687695,1187.7692667827262,0.22490234375,0.13556404896655289,0.007858707,0.0062031066,1.0,0.6523,1.0,3.67
168,-3.0003593,0.62411815,1.6325446,0.04914317,0.37360072,-0.42399698,-0.048224874,-1.0455943,-0.7487493,-1.3013394,-0.2973087,-0.7867864,-1.0522093,3.9253514739229023,4963.323549008353,1364.8826702579786,0.38171530330882353,0.2015389279448225,0.020366995,0.032470964,1.0,0.6576,1.0,3.67
169,-2.8584077,1.3727258,0.87458986,0.83878016,-0.23914686,-0.9700601,-1.3981739,-1.4191077,-1.2051475,-1.6945953,-0.059635438,-1.7234015,-1.7556714,3.622312925170068,3381.4235041346874,1601.4102279809856,0.19823907742834396,0.1729003986335027,0.034658812,0.032020647,1.0,0.6757,1.0,3.67
170,-2.388327,1.2584075,0.9102601,0.26051715,0.49362308,-0.5840197,-0.6370188,-1.2051564,-1.2346972,-0.9472034,-1.1323237,-0.76467294,-0.6733757,9.380861678004536,3432.562915917677,1464.3265982153187,0.1753978587962963,0.1673844357899059,0.043302417,0.03818842,1.0,0.6453,1.0,3.67
171,-5.5952377,2.8993993,0.41790834,1.5146039,-0.17351891,0.33906206,-1.8298854,0.9903993,-1.2766767,1.0653147,-0.85442275,-1.1239294,-0.51980937,4.608027210884353,2275.084285706227,1096.0027854131758,0.12650655621859297,0.10539921508788709,0.013619267,0.015703358,1.0,1.0,1.0,3.67
172,-4.9485745,3.6759987,0.3621472,1.2082239,0.2477006,0.2852033,-1.1291281,1.2955571,-1.1081698,1.1131456,-1.1598299,-1.5508208,-0.30383116,3.7546938775510204,2209.479596239641,812.729704150246,0.10506184895833333,0.07116209478232587,0.013468677,0.01853163,1.0,1.0,0.6736,3.67
